"ndc","rxcui","in_rxcui","has_min","in_tty","in_name","in_synonym","in_umlscui","atc5","ddd","u","adm_r","whocc_note"
"00338007704",1794887,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338007704",1794887,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338007704",1794887,108190,TRUE,"MIN","glucose / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338008504",1795250,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338008504",1795250,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338008504",1795250,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338008504",1795250,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338008504",1795250,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338008504",1795250,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338008504",1795250,108190,TRUE,"MIN","glucose / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338008904",1795346,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338008904",1795346,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338008904",1795346,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338008904",1795346,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338008904",1795346,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338008904",1795346,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338008904",1795346,108190,TRUE,"MIN","glucose / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338011704",847630,114202,TRUE,"IN","lactate",NA,NA,NA,NA,NA,NA,NA
"00338011704",847630,1901,TRUE,"IN","calcium chloride",NA,NA,"A12AA07",NA,NA,NA,NA
"00338011704",847630,1901,TRUE,"IN","calcium chloride",NA,NA,"B05XA07",NA,NA,NA,NA
"00338011704",847630,1901,TRUE,"IN","calcium chloride",NA,NA,"G04BA03",NA,NA,NA,NA
"00338011704",847630,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338011704",847630,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338011704",847630,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338011704",847630,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338011704",847630,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338011704",847630,1008377,TRUE,"MIN","calcium chloride / lactate / potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338012504",847627,114202,TRUE,"IN","lactate",NA,NA,NA,NA,NA,NA,NA
"00338012504",847627,1901,TRUE,"IN","calcium chloride",NA,NA,"A12AA07",NA,NA,NA,NA
"00338012504",847627,1901,TRUE,"IN","calcium chloride",NA,NA,"B05XA07",NA,NA,NA,NA
"00338012504",847627,1901,TRUE,"IN","calcium chloride",NA,NA,"G04BA03",NA,NA,NA,NA
"00338012504",847627,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338012504",847627,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338012504",847627,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338012504",847627,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338012504",847627,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338012504",847627,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338012504",847627,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338012504",847627,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338012504",847627,1007538,TRUE,"MIN","calcium chloride / glucose / lactate / potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338022104",801112,56443,TRUE,"IN","sodium acetate",NA,NA,"B05XA08",NA,NA,NA,NA
"00338022104",801112,56476,TRUE,"IN","sodium gluconate",NA,NA,NA,NA,NA,NA,NA
"00338022104",801112,6579,TRUE,"IN","magnesium chloride",NA,NA,"A12CC01",NA,NA,NA,NA
"00338022104",801112,6579,TRUE,"IN","magnesium chloride",NA,NA,"B05XA11",NA,NA,NA,NA
"00338022104",801112,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338022104",801112,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338022104",801112,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338022104",801112,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338022104",801112,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338022104",801112,1008699,TRUE,"MIN","magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate",NA,NA,NA,NA,NA,NA,NA
"00338027003",244250,3272,FALSE,"IN","dextran 40",NA,NA,NA,NA,NA,NA,NA
"00338027203",244250,3272,FALSE,"IN","dextran 40",NA,NA,NA,NA,NA,NA,NA
"00338035104",206535,6628,FALSE,"IN","mannitol",NA,NA,"A06AD16",NA,NA,NA,NA
"00338035104",206535,6628,FALSE,"IN","mannitol",NA,NA,"B05BC01",NA,NA,NA,NA
"00338035104",206535,6628,FALSE,"IN","mannitol",NA,NA,"B05CX04",NA,NA,NA,NA
"00338035104",206535,6628,FALSE,"IN","mannitol",NA,NA,"R05CB16",NA,NA,NA,NA
"00338035104",206535,6628,FALSE,"IN","mannitol",NA,NA,"V04CX04",NA,NA,NA,NA
"00338035703",1791409,6628,FALSE,"IN","mannitol",NA,NA,"A06AD16",NA,NA,NA,NA
"00338035703",1791409,6628,FALSE,"IN","mannitol",NA,NA,"B05BC01",NA,NA,NA,NA
"00338035703",1791409,6628,FALSE,"IN","mannitol",NA,NA,"B05CX04",NA,NA,NA,NA
"00338035703",1791409,6628,FALSE,"IN","mannitol",NA,NA,"R05CB16",NA,NA,NA,NA
"00338035703",1791409,6628,FALSE,"IN","mannitol",NA,NA,"V04CX04",NA,NA,NA,NA
"00338040360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00338040903",1737744,6387,FALSE,"IN","lidocaine",NA,NA,"C01BB01",NA,NA,NA,NA
"00338040903",1737744,6387,FALSE,"IN","lidocaine",NA,NA,"C05AD01",NA,NA,NA,NA
"00338040903",1737744,6387,FALSE,"IN","lidocaine",NA,NA,"D04AB01",NA,NA,NA,NA
"00338040903",1737744,6387,FALSE,"IN","lidocaine",NA,NA,"N01BB02",NA,NA,NA,NA
"00338040903",1737744,6387,FALSE,"IN","lidocaine",NA,NA,"R02AD02",NA,NA,NA,NA
"00338040903",1737744,6387,FALSE,"IN","lidocaine",NA,NA,"S01HA07",NA,NA,NA,NA
"00338040903",1737744,6387,FALSE,"IN","lidocaine",NA,NA,"S02DA01",NA,NA,NA,NA
"00338043103",1658692,5224,FALSE,"IN","heparin",NA,NA,"B01AB01",NA,NA,NA,NA
"00338043103",1658692,5224,FALSE,"IN","heparin",NA,NA,"C05BA03",NA,NA,NA,NA
"00338043103",1658692,5224,FALSE,"IN","heparin",NA,NA,"S01XA14",NA,NA,NA,NA
"00338049102",805127,9949,FALSE,"IN","soybean oil",NA,NA,NA,NA,NA,NA,NA
"00338050741",1870633,1596450,FALSE,"IN","gentamicin",NA,NA,"D06AX07",NA,NA,NA,NA
"00338050741",1870633,1596450,FALSE,"IN","gentamicin",NA,NA,"J01GB03",NA,NA,NA,NA
"00338050741",1870633,1596450,FALSE,"IN","gentamicin",NA,NA,"S01AA11",NA,NA,NA,NA
"00338050741",1870633,1596450,FALSE,"IN","gentamicin",NA,NA,"S02AA14",NA,NA,NA,NA
"00338050741",1870633,1596450,FALSE,"IN","gentamicin",NA,NA,"S03AA06",NA,NA,NA,NA
"00338050748",1870631,1596450,FALSE,"IN","gentamicin",NA,NA,"D06AX07",NA,NA,NA,NA
"00338050748",1870631,1596450,FALSE,"IN","gentamicin",NA,NA,"J01GB03",NA,NA,NA,NA
"00338050748",1870631,1596450,FALSE,"IN","gentamicin",NA,NA,"S01AA11",NA,NA,NA,NA
"00338050748",1870631,1596450,FALSE,"IN","gentamicin",NA,NA,"S02AA14",NA,NA,NA,NA
"00338050748",1870631,1596450,FALSE,"IN","gentamicin",NA,NA,"S03AA06",NA,NA,NA,NA
"00338050941",310477,1596450,FALSE,"IN","gentamicin",NA,NA,"D06AX07",NA,NA,NA,NA
"00338050941",310477,1596450,FALSE,"IN","gentamicin",NA,NA,"J01GB03",NA,NA,NA,NA
"00338050941",310477,1596450,FALSE,"IN","gentamicin",NA,NA,"S01AA11",NA,NA,NA,NA
"00338050941",310477,1596450,FALSE,"IN","gentamicin",NA,NA,"S02AA14",NA,NA,NA,NA
"00338050941",310477,1596450,FALSE,"IN","gentamicin",NA,NA,"S03AA06",NA,NA,NA,NA
"00338051141",197736,1596450,FALSE,"IN","gentamicin",NA,NA,"D06AX07",NA,NA,NA,NA
"00338051141",197736,1596450,FALSE,"IN","gentamicin",NA,NA,"J01GB03",NA,NA,NA,NA
"00338051141",197736,1596450,FALSE,"IN","gentamicin",NA,NA,"S01AA11",NA,NA,NA,NA
"00338051141",197736,1596450,FALSE,"IN","gentamicin",NA,NA,"S02AA14",NA,NA,NA,NA
"00338051141",197736,1596450,FALSE,"IN","gentamicin",NA,NA,"S03AA06",NA,NA,NA,NA
"00338051802",200316,9949,FALSE,"IN","soybean oil",NA,NA,NA,NA,NA,NA,NA
"00338051902",1799706,9949,FALSE,"IN","soybean oil",NA,NA,NA,NA,NA,NA,NA
"00338051909",1799706,9949,FALSE,"IN","soybean oil",NA,NA,NA,NA,NA,NA,NA
"00338055002",1658717,5224,FALSE,"IN","heparin",NA,NA,"B01AB01",NA,NA,NA,NA
"00338055002",1658717,5224,FALSE,"IN","heparin",NA,NA,"C05BA03",NA,NA,NA,NA
"00338055002",1658717,5224,FALSE,"IN","heparin",NA,NA,"S01XA14",NA,NA,NA,NA
"00338055311",1807631,9863,FALSE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338055311",1807631,9863,FALSE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338055311",1807631,9863,FALSE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338055318",1807632,9863,FALSE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338055318",1807632,9863,FALSE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338055318",1807632,9863,FALSE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338067104",1863605,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338067104",1863605,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338067104",1863605,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338067104",1863605,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338067104",1863605,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338067104",1863605,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338067104",1863605,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338067104",1863605,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338067104",1863605,216554,TRUE,"MIN","glucose / potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338067504",615100,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338067504",615100,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338067504",615100,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338067504",615100,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338067504",615100,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338067504",615100,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338067504",615100,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338067504",615100,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338067504",615100,216554,TRUE,"MIN","glucose / potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338068304",309783,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338068304",309783,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338068304",309783,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338068304",309783,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338068304",309783,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338068304",309783,216544,TRUE,"MIN","glucose / potassium chloride",NA,NA,NA,NA,NA,NA,NA
"00338068704",309786,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338068704",309786,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338068704",309786,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338068704",309786,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338068704",309786,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338068704",309786,216544,TRUE,"MIN","glucose / potassium chloride",NA,NA,NA,NA,NA,NA,NA
"00338069104",637551,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338069104",637551,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338069104",637551,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338069104",637551,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338069104",637551,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338069104",637551,214792,TRUE,"MIN","potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338070341",1860466,8591,FALSE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338070341",1860466,8591,FALSE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338070541",1860241,8591,FALSE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338070541",1860241,8591,FALSE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338070948",312507,8591,FALSE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338070948",312507,8591,FALSE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338071134",237649,4850,FALSE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338071134",237649,4850,FALSE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338071134",237649,4850,FALSE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338080304",615107,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338080304",615107,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338080304",615107,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338080304",615107,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338080304",615107,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338080304",615107,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338080304",615107,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338080304",615107,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338080304",615107,216554,TRUE,"MIN","glucose / potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338080704",615111,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338080704",615111,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338080704",615111,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338080704",615111,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338080704",615111,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338080704",615111,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338080704",615111,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338080704",615111,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338080704",615111,216554,TRUE,"MIN","glucose / potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338081104",847626,114202,TRUE,"IN","lactate",NA,NA,NA,NA,NA,NA,NA
"00338081104",847626,1901,TRUE,"IN","calcium chloride",NA,NA,"A12AA07",NA,NA,NA,NA
"00338081104",847626,1901,TRUE,"IN","calcium chloride",NA,NA,"B05XA07",NA,NA,NA,NA
"00338081104",847626,1901,TRUE,"IN","calcium chloride",NA,NA,"G04BA03",NA,NA,NA,NA
"00338081104",847626,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338081104",847626,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338081104",847626,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338081104",847626,8591,TRUE,"IN","potassium chloride",NA,NA,"A12BA01",NA,NA,NA,NA
"00338081104",847626,8591,TRUE,"IN","potassium chloride",NA,NA,"B05XA01",NA,NA,NA,NA
"00338081104",847626,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338081104",847626,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338081104",847626,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338081104",847626,1007538,TRUE,"MIN","calcium chloride / glucose / lactate / potassium chloride / sodium chloride",NA,NA,NA,NA,NA,NA,NA
"00338085104",801588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00338100702",1743877,3628,FALSE,"IN","dopamine",NA,NA,"C01CA04",NA,NA,NA,NA
"00338101102",1292899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00338101741",1721458,7233,FALSE,"IN","nafcillin",NA,NA,"J01CF06",NA,NA,NA,NA
"00338101948",1721460,7233,FALSE,"IN","nafcillin",NA,NA,"J01CF06",NA,NA,NA,NA
"00338102341",204466,7980,FALSE,"IN","penicillin G","benzylpenicillin",NA,"J01CE01",NA,NA,NA,NA
"00338102341",204466,7980,FALSE,"IN","penicillin G","benzylpenicillin",NA,"S01AA14",NA,NA,NA,NA
"00338102541",207391,7980,FALSE,"IN","penicillin G","benzylpenicillin",NA,"J01CE01",NA,NA,NA,NA
"00338102541",207391,7980,FALSE,"IN","penicillin G","benzylpenicillin",NA,"S01AA14",NA,NA,NA,NA
"00338105102",1868494,4917,FALSE,"IN","nitroglycerin","glyceryl trinitrate",NA,"C01DA02",NA,NA,NA,NA
"00338105102",1868494,4917,FALSE,"IN","nitroglycerin","glyceryl trinitrate",NA,"C05AE01",NA,NA,NA,NA
"00338105548",311683,6922,FALSE,"IN","metronidazole",NA,NA,"A01AB17",NA,NA,NA,NA
"00338105548",311683,6922,FALSE,"IN","metronidazole",NA,NA,"D06BX01",NA,NA,NA,NA
"00338105548",311683,6922,FALSE,"IN","metronidazole",NA,NA,"G01AF01",NA,NA,NA,NA
"00338105548",311683,6922,FALSE,"IN","metronidazole",NA,NA,"J01XD01",NA,NA,NA,NA
"00338105548",311683,6922,FALSE,"IN","metronidazole",NA,NA,"P01AB01",NA,NA,NA,NA
"00338107302",309985,3616,FALSE,"IN","dobutamine",NA,NA,"C01CA07",NA,NA,NA,NA
"00338114403",801000,10524,TRUE,"IN","threonine",NA,NA,NA,NA,NA,NA,NA
"00338114403",801000,10898,TRUE,"IN","tryptophan","L-tryptophan",NA,"N06AX02",NA,NA,NA,NA
"00338114403",801000,1091,TRUE,"IN","arginine",NA,NA,NA,NA,NA,NA,NA
"00338114403",801000,10962,TRUE,"IN","tyrosine","L-tyrosine",NA,NA,NA,NA,NA,NA
"00338114403",801000,11115,TRUE,"IN","valine","L-valine",NA,NA,NA,NA,NA,NA
"00338114403",801000,1901,TRUE,"IN","calcium chloride",NA,NA,"A12AA07",NA,NA,NA,NA
"00338114403",801000,1901,TRUE,"IN","calcium chloride",NA,NA,"B05XA07",NA,NA,NA,NA
"00338114403",801000,1901,TRUE,"IN","calcium chloride",NA,NA,"G04BA03",NA,NA,NA,NA
"00338114403",801000,426,TRUE,"IN","alanine","L-alanine",NA,NA,NA,NA,NA,NA
"00338114403",801000,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338114403",801000,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338114403",801000,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338114403",801000,4919,TRUE,"IN","glycine",NA,NA,"B05CX03",NA,NA,NA,NA
"00338114403",801000,5340,TRUE,"IN","histidine","L-histidine",NA,NA,NA,NA,NA,NA
"00338114403",801000,55018,TRUE,"IN","dibasic potassium phosphate",NA,NA,NA,NA,NA,NA,NA
"00338114403",801000,56443,TRUE,"IN","sodium acetate",NA,NA,"B05XA08",NA,NA,NA,NA
"00338114403",801000,6033,TRUE,"IN","isoleucine","L-isoleucine",NA,NA,NA,NA,NA,NA
"00338114403",801000,6308,TRUE,"IN","leucine","L-leucine",NA,NA,NA,NA,NA,NA
"00338114403",801000,6536,TRUE,"IN","lysine","L-lysine",NA,"B05XB03",NA,NA,NA,NA
"00338114403",801000,6579,TRUE,"IN","magnesium chloride",NA,NA,"A12CC01",NA,NA,NA,NA
"00338114403",801000,6579,TRUE,"IN","magnesium chloride",NA,NA,"B05XA11",NA,NA,NA,NA
"00338114403",801000,6837,TRUE,"IN","methionine","L-methionine",NA,"V03AB26",NA,NA,NA,NA
"00338114403",801000,8156,TRUE,"IN","phenylalanine","L-phenylalanine",NA,NA,NA,NA,NA,NA
"00338114403",801000,8737,TRUE,"IN","proline","L-proline",NA,NA,NA,NA,NA,NA
"00338114403",801000,9671,TRUE,"IN","serine","L-serine",NA,NA,NA,NA,NA,NA
"00338114403",801000,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338114403",801000,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338114403",801000,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338114403",801000,1007523,TRUE,"MIN","alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine",NA,NA,NA,NA,NA,NA,NA
"00338114503",1090639,10524,TRUE,"IN","threonine",NA,NA,NA,NA,NA,NA,NA
"00338114503",1090639,10898,TRUE,"IN","tryptophan","L-tryptophan",NA,"N06AX02",NA,NA,NA,NA
"00338114503",1090639,1091,TRUE,"IN","arginine",NA,NA,NA,NA,NA,NA,NA
"00338114503",1090639,10962,TRUE,"IN","tyrosine","L-tyrosine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,11115,TRUE,"IN","valine","L-valine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,1901,TRUE,"IN","calcium chloride",NA,NA,"A12AA07",NA,NA,NA,NA
"00338114503",1090639,1901,TRUE,"IN","calcium chloride",NA,NA,"B05XA07",NA,NA,NA,NA
"00338114503",1090639,1901,TRUE,"IN","calcium chloride",NA,NA,"G04BA03",NA,NA,NA,NA
"00338114503",1090639,426,TRUE,"IN","alanine","L-alanine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,4850,TRUE,"IN","glucose",NA,NA,"B05CX01",NA,NA,NA,NA
"00338114503",1090639,4850,TRUE,"IN","glucose",NA,NA,"V04CA02",NA,NA,NA,NA
"00338114503",1090639,4850,TRUE,"IN","glucose",NA,NA,"V06DC01",NA,NA,NA,NA
"00338114503",1090639,4919,TRUE,"IN","glycine",NA,NA,"B05CX03",NA,NA,NA,NA
"00338114503",1090639,5340,TRUE,"IN","histidine","L-histidine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,55018,TRUE,"IN","dibasic potassium phosphate",NA,NA,NA,NA,NA,NA,NA
"00338114503",1090639,56443,TRUE,"IN","sodium acetate",NA,NA,"B05XA08",NA,NA,NA,NA
"00338114503",1090639,6033,TRUE,"IN","isoleucine","L-isoleucine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,6308,TRUE,"IN","leucine","L-leucine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,6536,TRUE,"IN","lysine","L-lysine",NA,"B05XB03",NA,NA,NA,NA
"00338114503",1090639,6579,TRUE,"IN","magnesium chloride",NA,NA,"A12CC01",NA,NA,NA,NA
"00338114503",1090639,6579,TRUE,"IN","magnesium chloride",NA,NA,"B05XA11",NA,NA,NA,NA
"00338114503",1090639,6837,TRUE,"IN","methionine","L-methionine",NA,"V03AB26",NA,NA,NA,NA
"00338114503",1090639,8156,TRUE,"IN","phenylalanine","L-phenylalanine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,8737,TRUE,"IN","proline","L-proline",NA,NA,NA,NA,NA,NA
"00338114503",1090639,9671,TRUE,"IN","serine","L-serine",NA,NA,NA,NA,NA,NA
"00338114503",1090639,9863,TRUE,"IN","sodium chloride",NA,NA,"A12CA01",NA,NA,NA,NA
"00338114503",1090639,9863,TRUE,"IN","sodium chloride",NA,NA,"B05CB01",NA,NA,NA,NA
"00338114503",1090639,9863,TRUE,"IN","sodium chloride",NA,NA,"B05XA03",NA,NA,NA,NA
"00338114503",1090639,1007523,TRUE,"MIN","alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine",NA,NA,NA,NA,NA,NA,NA
"00338114703",801021,10524,TRUE,"IN","threonine",NA,NA,NA,NA,NA,NA,NA
"00338114703",801021,10898,TRUE,"IN","tryptophan","L-tryptophan",NA,"N06AX02",NA,NA,NA,NA
"00338114703",801021,1091,TRUE,"IN","arginine",NA,NA,NA,NA,NA,NA,NA
